"season","date","team","gameid","opponent","venue","homeaway","result","reg","oppreg","final","oppfinal","Poss","OppPoss","OffRtg","DefRtg","eFG%","TO%","OR%","FTR","OppeFG%","OppTO%","OppOR%","OppFTR","FG%","OppFG%","3PT%","Opp3PT%","FT%","OppFT%","Min","FIC","Off","Def","Reb","Ast","PF","STL","TO","BLK","PTS","FGM","FGA","3PM","3PA","FTM","FTA","OppFIC","OppOff","OppDef","OppReb","OppAst","OppPF","OppSTL","OppTO","OppBLK","OppPTS","OppFGM","OppFGA","Opp3PM","Opp3PA","OppFTM","OppFTA","teamOdds","oppOdds","teamLine","totalLine","playoffGame","ot","mov"
"2016",2016-01-15,"Cairns Taipans","217669","Melbourne United","State Netball and Hockey Centre","Away",0,68,98,68,98,71,71,95.6,137.8,0.396,0.127,0.316,0.224,0.583,0.07,0.308,0.194,35.8,50,26.3,34.3,78.9,70,"199",37.1,12,26,38,10,16,2,9,0,68,24,67,5,19,15,19,73.8,12,27,39,14,16,3,5,1,98,36,72,12,35,14,20,4.07,1.284,7.5,165.5,"N","N",-30
"2016",2016-01-15,"Perth Wildcats","217668","Sydney Kings","Challenge Stadium","Home",1,95,68,95,68,77,77,122.8,87.9,0.589,0.168,0.162,0.518,0.388,0.181,0.324,0.239,50,34.3,45.5,25,85.3,66.7,"199",75,6,31,37,19,21,4,13,6,95,28,56,10,22,29,34,24,11,23,34,12,26,2,14,0,68,23,67,6,24,16,24,1.05,11,-14,167.5,"N","N",27
"2016",2016-01-15,"Sydney Kings","217668","Perth Wildcats","Challenge Stadium","Away",0,68,95,68,95,77,77,87.9,122.8,0.388,0.181,0.324,0.239,0.589,0.168,0.162,0.518,34.3,50,25,45.5,66.7,85.3,"199",24,11,23,34,12,26,2,14,0,68,23,67,6,24,16,24,75,6,31,37,19,21,4,13,6,95,28,56,10,22,29,34,11,1.05,14,167.5,"N","N",-27
"2016",2016-01-14,"Illawarra Hawks","217667","New Zealand Breakers","WIN Entertainment Centre","Home",1,87,69,87,69,77,77,113.2,89.8,0.424,0.234,0.522,0.361,0.408,0.234,0.382,0.246,36.1,36.9,37.5,26.3,76.5,66.7,"199",66.2,24,22,46,14,23,12,18,9,87,26,72,9,24,26,34,29.5,13,21,34,8,27,9,18,4,69,24,65,5,19,16,24,1.414,3.15,-6,184.5,"N","N",18
"2016",2016-01-14,"New Zealand Breakers","217667","Illawarra Hawks","WIN Entertainment Centre","Away",0,69,87,69,87,77,77,89.8,113.2,0.408,0.234,0.382,0.246,0.424,0.234,0.522,0.361,36.9,36.1,26.3,37.5,66.7,76.5,"209",29.5,13,21,34,8,27,9,18,4,69,24,65,5,19,16,24,66.2,24,22,46,14,23,12,18,9,87,26,72,9,24,26,34,3.15,1.414,6,184.5,"N","N",-18
"2016",2016-01-13,"Cairns Taipans","217666","Melbourne United","Cairns Convention Centre","Home",0,65,83,65,83,73,73,89.5,114.3,0.415,0.165,0.257,0.169,0.565,0.193,0.27,0.21,40,45.2,11.1,51.9,84.6,68.4,"199",32.4,9,26,35,7,23,8,12,1,65,26,65,2,18,11,13,60.1,10,27,37,12,15,8,14,2,83,28,62,14,27,13,19,1.769,2.18,-2,164,"N","N",-18
"2016",2016-01-13,"Melbourne United","217666","Cairns Taipans","Cairns Convention Centre","Away",1,83,65,83,65,73,73,114.3,89.5,0.565,0.193,0.27,0.21,0.415,0.165,0.257,0.169,45.2,40,51.9,11.1,68.4,84.6,"199",60.1,10,27,37,12,15,8,14,2,83,28,62,14,27,13,19,32.4,9,26,35,7,23,8,12,1,65,26,65,2,18,11,13,2.18,1.769,2,164,"N","N",18
"2016",2016-01-09,"Sydney Kings","217621","Illawarra Hawks","Sydney Entertainment Centre","Home",0,90,114,90,114,83,83,107.9,136.7,0.514,0.132,0.242,0.239,0.633,0.108,0.257,0.253,47.9,53.3,26.3,48.4,73.9,70.4,"199",55.4,8,25,33,14,25,4,11,6,90,34,71,5,19,17,23,94.1,9,26,35,26,24,5,9,8,114,40,75,15,31,19,27,3.55,1.346,6.5,184,"N","N",-24
"2016",2016-01-09,"Illawarra Hawks","217621","Sydney Kings","Sydney Entertainment Centre","Away",1,114,90,114,90,83,83,136.7,107.9,0.633,0.108,0.257,0.253,0.514,0.132,0.242,0.239,53.3,47.9,48.4,26.3,70.4,73.9,"199",94.1,9,26,35,26,24,5,9,8,114,40,75,15,31,19,27,55.4,8,25,33,14,25,4,11,6,90,34,71,5,19,17,23,1.346,3.55,-6.5,184,"N","N",24
"2016",2016-01-08,"Cairns Taipans","217620","Townsville Crocodiles","Cairns Convention Centre","Home",1,75,61,75,61,65,65,115,93.5,0.509,0.138,0.24,0.276,0.467,0.23,0.323,0.083,43.1,40,42.9,34.8,88.9,83.3,"199",54.5,6,19,25,15,11,8,9,1,75,25,58,9,21,16,18,31.5,10,21,31,9,18,5,15,2,61,24,60,8,23,5,6,1.366,3.42,-6.5,156.5,"N","N",14
"2016",2016-01-08,"Townsville Crocodiles","217620","Cairns Taipans","Cairns Convention Centre","Away",0,61,75,61,75,65,65,93.5,115,0.467,0.23,0.323,0.083,0.509,0.138,0.24,0.276,40,43.1,34.8,42.9,83.3,88.9,"199",31.5,10,21,31,9,18,5,15,2,61,24,60,8,23,5,6,54.5,6,19,25,15,11,8,9,1,75,25,58,9,21,16,18,3.42,1.366,6.5,156.5,"N","N",-14
"2016",2016-01-08,"New Zealand Breakers","217619","Adelaide 36ers","Vector Arena","Home",0,81,87,81,87,79,79,103.1,110.8,0.461,0.102,0.289,0.145,0.486,0.115,0.229,0.29,42.1,44.9,22.2,29.4,57.9,76.9,"199",50.6,11,27,38,12,23,4,8,6,81,32,76,6,27,11,19,58.2,8,27,35,17,17,3,9,2,87,31,69,5,17,20,26,1.243,4.54,-8.5,177.5,"N","N",-6
"2016",2016-01-08,"Adelaide 36ers","217619","New Zealand Breakers","Vector Arena","Away",1,87,81,87,81,79,79,110.8,103.1,0.486,0.115,0.229,0.29,0.461,0.102,0.289,0.145,44.9,42.1,29.4,22.2,76.9,57.9,"199",58.2,8,27,35,17,17,3,9,2,87,31,69,5,17,20,26,50.6,11,27,38,12,23,4,8,6,81,32,76,6,27,11,19,4.54,1.243,8.5,177.5,"N","N",6
"2016",2016-01-07,"Melbourne United","217618","Illawarra Hawks","State Netball and Hockey Centre","Home",1,97,96,97,96,77,77,125.3,124,0.633,0.168,0.125,0.35,0.627,0.142,0.226,0.179,55,52.2,37,46.7,87.5,80,"199",56.8,3,21,24,14,18,3,13,0,97,33,60,10,27,21,24,65.6,7,24,31,15,21,6,11,1,96,35,67,14,30,12,15,1.751,2.2,-2.5,182,"N","N",1
"2016",2016-01-07,"Illawarra Hawks","217618","Melbourne United","State Netball and Hockey Centre","Away",0,96,97,96,97,77,77,124,125.3,0.627,0.142,0.226,0.179,0.633,0.168,0.125,0.35,52.2,55,46.7,37,80,87.5,"199",65.6,7,24,31,15,21,6,11,1,96,35,67,14,30,12,15,56.8,3,21,24,14,18,3,13,0,97,33,60,10,27,21,24,2.2,1.751,2.5,182,"N","N",-1
"2016",2016-01-06,"Cairns Taipans","217617","Perth Wildcats","Cairns Convention Centre","Home",1,71,61,71,61,74,74,95.7,82.3,0.41,0.162,0.263,0.239,0.362,0.229,0.341,0.215,37.3,33.8,27.8,16.7,76.2,87.5,"199",56.4,10,28,38,16,17,9,12,8,71,25,67,5,18,16,21,34,14,27,41,7,19,9,17,4,61,22,65,3,18,14,16,2.37,1.662,3.5,160,"N","N",10
"2016",2016-01-06,"Perth Wildcats","217617","Cairns Taipans","Cairns Convention Centre","Away",0,61,71,61,71,74,74,82.3,95.7,0.362,0.229,0.341,0.215,0.41,0.162,0.263,0.239,33.8,37.3,16.7,27.8,87.5,76.2,"199",34,14,27,41,7,19,9,17,4,61,22,65,3,18,14,16,56.4,10,28,38,16,17,9,12,8,71,25,67,5,18,16,21,1.662,2.37,-3.5,160,"N","N",-10
"2016",2016-01-02,"Sydney Kings","217616","Cairns Taipans","Sydney Entertainment Centre","Home",1,87,77,87,77,75,75,116.2,102.8,0.507,0.067,0.212,0.246,0.447,0.187,0.34,0.118,44.9,38.2,38.1,30.3,77.3,100,"199",75,7,26,33,17,13,4,5,12,87,31,69,8,21,17,22,59.4,16,31,47,18,17,2,14,6,77,29,76,10,33,9,9,1.97,1.934,1,170.5,"N","N",10
"2016",2016-01-02,"Cairns Taipans","217616","Sydney Kings","Sydney Entertainment Centre","Away",0,77,87,77,87,75,75,102.8,116.2,0.447,0.187,0.34,0.118,0.507,0.067,0.212,0.246,38.2,44.9,30.3,38.1,100,77.3,"199",59.4,16,31,47,18,17,2,14,6,77,29,76,10,33,9,9,75,7,26,33,17,13,4,5,12,87,31,69,8,21,17,22,1.934,1.97,-1,170.5,"N","N",-10
"2016",2015-12-31,"Cairns Taipans","217615","New Zealand Breakers","Cairns Convention Centre","Home",1,73,66,73,66,77,77,95,85.9,0.467,0.182,0.167,0.262,0.457,0.208,0.263,0.043,42.6,39.1,35.7,37.5,76.2,37.5,"199",49.9,6,30,36,13,12,6,14,3,73,26,61,5,14,16,21,39.2,10,28,38,15,22,6,16,3,66,27,69,9,24,3,8,2.17,1.775,2,166,"N","N",7
"2016",2015-12-31,"New Zealand Breakers","217615","Cairns Taipans","Cairns Convention Centre","Away",0,66,73,66,73,77,77,85.9,95,0.457,0.208,0.263,0.043,0.467,0.182,0.167,0.262,39.1,42.6,37.5,35.7,37.5,76.2,"199",39.2,10,28,38,15,22,6,16,3,66,27,69,9,24,3,8,49.9,6,30,36,13,12,6,14,3,73,26,61,5,14,16,21,1.775,2.17,-2,166,"N","N",-7
"2016",2015-12-31,"Townsville Crocodiles","217614","Illawarra Hawks","Townsville Entertainment Centre","Home",0,74,98,74,98,79,79,93.5,123.8,0.483,0.253,0.25,0.288,0.629,0.164,0.154,0.323,42.4,50,31.8,48.5,81,80,"199",39.1,7,21,28,16,15,4,20,2,74,25,59,7,22,17,21,69.1,4,22,26,19,19,6,13,4,98,31,62,16,33,20,25,2.62,1.555,4,175,"N","N",-24
"2016",2015-12-31,"Illawarra Hawks","217614","Townsville Crocodiles","Townsville Entertainment Centre","Away",1,98,74,98,74,79,79,123.8,93.5,0.629,0.164,0.154,0.323,0.483,0.253,0.25,0.288,50,42.4,48.5,31.8,80,81,"199",69.1,4,22,26,19,19,6,13,4,98,31,62,16,33,20,25,39.1,7,21,28,16,15,4,20,2,74,25,59,7,22,17,21,1.555,2.62,-4,175,"N","N",24
"2016",2015-12-30,"Sydney Kings","217613","Melbourne United","Sydney Entertainment Centre","Home",0,90,100,90,100,77,77,116.7,129.6,0.538,0.104,0.3,0.063,0.577,0.104,0.289,0.254,46.8,50.7,42.3,43.5,62.5,78.3,"199",59.5,9,21,30,16,20,2,8,7,90,37,79,11,26,5,8,75.9,11,27,38,17,15,3,8,2,100,36,71,10,23,18,23,2.65,1.546,4.5,175.5,"N","N",-10
"2016",2015-12-30,"Melbourne United","217613","Sydney Kings","Sydney Entertainment Centre","Away",1,100,90,100,90,77,77,129.6,116.7,0.577,0.104,0.289,0.254,0.538,0.104,0.3,0.063,50.7,46.8,43.5,42.3,78.3,62.5,"199",75.9,11,27,38,17,15,3,8,2,100,36,71,10,23,18,23,59.5,9,21,30,16,20,2,8,7,90,37,79,11,26,5,8,1.546,2.65,-4.5,175.5,"N","N",10
"2016",2015-12-27,"Melbourne United","217612","Perth Wildcats","State Netball and Hockey Centre","Home",1,92,87,92,87,81,81,113.4,107.2,0.566,0.173,0.194,0.377,0.432,0.148,0.333,0.311,49.2,40.5,45,25,74.2,82.1,"199",56.4,6,25,31,14,20,1,14,6,92,30,61,9,20,23,31,53.5,13,26,39,16,24,7,12,1,87,30,74,4,16,23,28,1.9,2.01,-1,166,"N","N",5
"2016",2015-12-27,"Perth Wildcats","217612","Melbourne United","State Netball and Hockey Centre","Away",0,87,92,87,92,81,81,107.2,113.4,0.432,0.148,0.333,0.311,0.566,0.173,0.194,0.377,40.5,49.2,25,45,82.1,74.2,"199",53.5,13,26,39,16,24,7,12,1,87,30,74,4,16,23,28,56.4,6,25,31,14,20,1,14,6,92,30,61,9,20,23,31,2.01,1.9,1,166,"N","N",-5
"2016",2015-12-27,"Sydney Kings","217611","New Zealand Breakers","Sydney Entertainment Centre","Home",0,83,93,83,93,81,81,102.4,114.8,0.493,0.148,0.241,0.183,0.536,0.185,0.262,0.275,42.3,47.8,43.5,34.8,68.4,90.5,"200",52.1,7,22,29,18,18,4,12,5,83,30,71,10,23,13,19,72.1,11,31,42,12,17,8,15,8,93,33,69,8,23,19,21,4.91,1.218,8.5,172,"N","N",-10
"2016",2015-12-27,"New Zealand Breakers","217611","Sydney Kings","Sydney Entertainment Centre","Away",1,93,83,93,83,81,81,114.8,102.4,0.536,0.185,0.262,0.275,0.493,0.148,0.241,0.183,47.8,42.3,34.8,43.5,90.5,68.4,"199",72.1,11,31,42,12,17,8,15,8,93,33,69,8,23,19,21,52.1,7,22,29,18,18,4,12,5,83,30,71,10,23,13,19,1.218,4.91,-8.5,172,"N","N",10
"2016",2015-12-23,"Adelaide 36ers","217610","Melbourne United","Adelaide Arena","Home",1,91,81,91,81,81,81,112,99.7,0.469,0.135,0.308,0.2,0.426,0.098,0.265,0.243,42.5,36.5,33.3,29,80,66.7,"196",63,16,36,52,13,21,3,11,2,91,34,80,7,21,16,20,43.1,9,25,34,10,20,4,8,4,81,27,74,9,31,18,27,1.746,2.21,-2.5,175,"N","N",10
"2016",2015-12-23,"Melbourne United","217610","Adelaide 36ers","Adelaide Arena","Away",0,81,91,81,91,81,81,99.7,112,0.426,0.098,0.265,0.243,0.469,0.135,0.308,0.2,36.5,42.5,29,33.3,66.7,80,"203",43.1,9,25,34,10,20,4,8,4,81,27,74,9,31,18,27,63,16,36,52,13,21,3,11,2,91,34,80,7,21,16,20,2.21,1.746,2.5,175,"N","N",-10
"2016",2015-12-20,"New Zealand Breakers","217566","Illawarra Hawks","Vector Arena","Home",0,83,107,83,107,85,85,97.9,126.2,0.615,0.236,0.25,0.131,0.62,0.177,0.258,0.187,52.5,53.3,44,48.1,42.1,66.7,"199",47.6,8,24,32,18,25,6,20,0,83,32,61,11,25,8,19,78.6,8,23,31,22,19,12,15,1,107,40,75,13,27,14,21,1.332,3.65,-6.5,177,"N","N",-24
"2016",2015-12-20,"Illawarra Hawks","217566","New Zealand Breakers","Vector Arena","Away",1,107,83,107,83,85,85,126.2,97.9,0.62,0.177,0.258,0.187,0.615,0.236,0.25,0.131,53.3,52.5,48.1,44,66.7,42.1,"199",78.6,8,23,31,22,19,12,15,1,107,40,75,13,27,14,21,47.6,8,24,32,18,25,6,20,0,83,32,61,11,25,8,19,3.65,1.332,6.5,177,"N","N",24
"2016",2015-12-19,"Townsville Crocodiles","217565","Perth Wildcats","Townsville Entertainment Centre","Home",1,75,58,75,58,74,74,101,78.1,0.438,0.135,0.233,0.277,0.4,0.283,0.25,0.255,40,38.2,27.8,10.5,90,66.7,"199",44.5,7,23,30,13,19,7,10,1,75,26,65,5,18,18,20,28.1,9,27,36,14,18,3,21,3,58,21,55,2,19,14,21,2.84,1.487,4.5,164,"N","N",17
"2016",2015-12-19,"Perth Wildcats","217565","Townsville Crocodiles","Townsville Entertainment Centre","Away",0,58,75,58,75,74,74,78.1,101,0.4,0.283,0.25,0.255,0.438,0.135,0.233,0.277,38.2,40,10.5,27.8,66.7,90,"199",28.1,9,27,36,14,18,3,21,3,58,21,55,2,19,14,21,44.5,7,23,30,13,19,7,10,1,75,26,65,5,18,18,20,1.487,2.84,-4.5,164,"N","N",-17
"2016",2015-12-18,"Illawarra Hawks","217564","Sydney Kings","WIN Entertainment Centre","Home",1,102,83,102,83,86,86,118,96,0.592,0.139,0.158,0.254,0.467,0.197,0.31,0.158,50.7,40.8,41.4,34.6,78.3,60,"199",79.6,6,32,38,19,23,10,12,4,102,36,71,12,29,18,23,42.8,13,29,42,9,19,4,17,3,83,31,76,9,26,12,20,1.222,4.84,-9,180,"N","N",19
"2016",2015-12-18,"Sydney Kings","217564","Illawarra Hawks","WIN Entertainment Centre","Away",0,83,102,83,102,86,86,96,118,0.467,0.197,0.31,0.158,0.592,0.139,0.158,0.254,40.8,50.7,34.6,41.4,60,78.3,"199",42.8,13,29,42,9,19,4,17,3,83,31,76,9,26,12,20,79.6,6,32,38,19,23,10,12,4,102,36,71,12,29,18,23,4.84,1.222,9,180,"N","N",-19
"2016",2015-12-17,"Cairns Taipans","217563","Perth Wildcats","Cairns Convention Centre","Home",0,0,0,70,73,70,70,100.6,104.9,0.451,0.201,0.353,0.246,0.47,0.216,0.375,0.167,39.3,43.9,33.3,28.6,88.2,84.6,"199",55.9,12,22,34,16,17,9,14,7,70,24,61,7,21,15,17,41.1,12,20,32,12,17,4,15,3,73,29,66,4,14,11,13,2.27,1.714,2.5,166,"N","N",-3
"2016",2015-12-17,"Perth Wildcats","217563","Cairns Taipans","Cairns Convention Centre","Away",1,0,0,73,70,70,70,104.9,100.6,0.47,0.216,0.375,0.167,0.451,0.201,0.353,0.246,43.9,39.3,28.6,33.3,84.6,88.2,"199",41.1,12,20,32,12,17,4,15,3,73,29,66,4,14,11,13,55.9,12,22,34,16,17,9,14,7,70,24,61,7,21,15,17,1.714,2.27,-2.5,166,"N","N",3
"2016",2015-12-16,"Melbourne United","217562","Sydney Kings","State Netball and Hockey Centre","Home",0,81,96,81,96,80,80,101.7,120.6,0.39,0.05,0.357,0.207,0.54,0.113,0.229,0.2,34.1,48,23.5,31,70.8,71.4,"199",43.8,15,27,42,10,22,2,4,1,81,28,82,8,34,17,24,71.6,11,37,48,13,16,1,9,4,96,36,75,9,29,15,21,1.146,6.58,-11.5,174,"N","N",-15
"2016",2015-12-16,"Sydney Kings","217562","Melbourne United","State Netball and Hockey Centre","Away",1,96,81,96,81,80,80,120.6,101.7,0.54,0.113,0.229,0.2,0.39,0.05,0.357,0.207,48,34.1,31,23.5,71.4,70.8,"199",71.6,11,37,48,13,16,1,9,4,96,36,75,9,29,15,21,43.8,15,27,42,10,22,2,4,1,81,28,82,8,34,17,24,6.58,1.146,11.5,174,"N","N",15
"2016",2015-12-13,"Sydney Kings","217561","Perth Wildcats","Sydney Entertainment Centre","Home",0,69,87,69,87,83,83,83.4,105.1,0.345,0.145,0.263,0.282,0.5,0.169,0.196,0.176,32.4,43.2,10.7,35.7,90.9,68.4,"199",40,10,28,38,13,19,6,12,4,69,23,71,3,28,20,22,67.6,9,37,46,21,19,7,14,2,87,32,74,10,28,13,19,2.97,1.454,6,168.5,"N","N",-18
"2016",2015-12-13,"Perth Wildcats","217561","Sydney Kings","Sydney Entertainment Centre","Away",1,87,69,87,69,83,83,105.1,83.4,0.5,0.169,0.196,0.176,0.345,0.145,0.263,0.282,43.2,32.4,35.7,10.7,68.4,90.9,"199",67.6,9,37,46,21,19,7,14,2,87,32,74,10,28,13,19,40,10,28,38,13,19,6,12,4,69,23,71,3,28,20,22,1.454,2.97,-6,168.5,"N","N",18
"2016",2015-12-12,"Adelaide 36ers","217560","Townsville Crocodiles","Adelaide Arena","Home",1,76,66,76,66,72,72,105.3,91.5,0.442,0.236,0.405,0.383,0.405,0.208,0.444,0.081,40,37.8,25,19,76.7,75,"199",53,17,25,42,14,11,4,17,2,76,24,60,5,20,23,30,29.5,16,20,36,12,22,3,15,2,66,28,74,4,21,6,8,1.239,4.59,-8.5,172.5,"N","N",10
"2016",2015-12-12,"Townsville Crocodiles","217560","Adelaide 36ers","Adelaide Arena","Away",0,66,76,66,76,72,72,91.5,105.3,0.405,0.208,0.444,0.081,0.442,0.236,0.405,0.383,37.8,40,19,25,75,76.7,"199",29.5,16,20,36,12,22,3,15,2,66,28,74,4,21,6,8,53,17,25,42,14,11,4,17,2,76,24,60,5,20,23,30,4.59,1.239,8.5,172.5,"N","N",-10
"2016",2015-12-11,"Cairns Taipans","217559","Illawarra Hawks","Cairns Convention Centre","Home",1,80,80,103,101,91,91,113.6,111.3,0.494,0.077,0.231,0.209,0.469,0.132,0.282,0.309,45.3,38.3,25,37.8,81.8,75.8,"249",64.2,9,30,39,14,29,6,7,4,103,39,86,7,28,18,22,55.4,11,28,39,13,25,4,12,3,101,31,81,14,37,25,33,1.892,2.02,-1.5,173,"N","Y",2
"2016",2015-12-11,"Illawarra Hawks","217559","Cairns Taipans","Cairns Convention Centre","Away",0,80,80,101,103,91,91,111.3,113.6,0.469,0.132,0.282,0.309,0.494,0.077,0.231,0.209,38.3,45.3,37.8,25,75.8,81.8,"249",55.4,11,28,39,13,25,4,12,3,101,31,81,14,37,25,33,64.2,9,30,39,14,29,6,7,4,103,39,86,7,28,18,22,2.02,1.892,1.5,173,"N","Y",-2
"2016",2015-12-11,"New Zealand Breakers","217558","Sydney Kings","Vector Arena","Home",1,96,84,96,84,92,92,104.3,91.3,0.456,0.13,0.226,0.288,0.405,0.13,0.205,0.253,41.3,35.4,26.9,34.8,67.6,76.9,"199",76.5,12,41,53,21,21,5,12,7,96,33,80,7,26,23,34,42.8,8,31,39,7,21,7,12,5,84,28,79,8,23,20,26,1.109,8.15,-13,172,"N","N",12
"2016",2015-12-11,"Sydney Kings","217558","New Zealand Breakers","Vector Arena","Away",0,84,96,84,96,92,92,91.3,104.3,0.405,0.13,0.205,0.253,0.456,0.13,0.226,0.288,35.4,41.3,34.8,26.9,76.9,67.6,"199",42.8,8,31,39,7,21,7,12,5,84,28,79,8,23,20,26,76.5,12,41,53,21,21,5,12,7,96,33,80,7,26,23,34,8.15,1.109,13,172,"N","N",-12
"2016",2015-12-10,"Townsville Crocodiles","217557","Adelaide 36ers","Townsville Entertainment Centre","Home",1,101,100,101,100,77,77,131.2,129.9,0.596,0.13,0.414,0.192,0.531,0.182,0.405,0.5,50.7,46.9,54.2,42.1,66.7,84.2,"199",65.1,12,17,29,14,28,9,10,3,101,37,73,13,24,14,21,69.8,15,22,37,15,19,3,14,6,100,30,64,8,19,32,38,2.32,1.684,3,171,"N","N",1
"2016",2015-12-10,"Adelaide 36ers","217557","Townsville Crocodiles","Townsville Entertainment Centre","Away",0,100,101,100,101,77,77,129.9,131.2,0.531,0.182,0.405,0.5,0.596,0.13,0.414,0.192,46.9,50.7,42.1,54.2,84.2,66.7,"199",69.8,15,22,37,15,19,3,14,6,100,30,64,8,19,32,38,65.1,12,17,29,14,28,9,10,3,101,37,73,13,24,14,21,1.684,2.32,-3,171,"N","N",-1
"2016",2015-12-10,"Perth Wildcats","217556","Melbourne United","Challenge Stadium","Home",1,113,83,113,83,77,77,147.1,108,0.676,0.104,0.294,0.239,0.534,0.169,0.231,0.339,56.3,44.1,53.3,47.8,70.8,71.4,"199",97.8,10,24,34,23,24,9,8,7,113,40,71,16,30,17,24,38.8,6,20,26,8,17,2,13,1,83,26,59,11,23,20,28,1.421,3.11,-5.5,165,"N","N",30
"2016",2015-12-10,"Melbourne United","217556","Perth Wildcats","Challenge Stadium","Away",0,83,113,83,113,77,77,108,147.1,0.534,0.169,0.231,0.339,0.676,0.104,0.294,0.239,44.1,56.3,47.8,53.3,71.4,70.8,"199",38.8,6,20,26,8,17,2,13,1,83,26,59,11,23,20,28,97.8,10,24,34,23,24,9,8,7,113,40,71,16,30,17,24,3.11,1.421,5.5,165,"N","N",-30
"2016",2015-12-09,"Illawarra Hawks","217555","Cairns Taipans","WIN Entertainment Centre","Home",1,97,82,97,82,76,76,127.8,108.1,0.514,0.092,0.267,0.338,0.526,0.158,0.194,0.386,45.1,45.6,36,40,82.8,84.6,"209",73.4,8,22,30,21,22,10,7,3,97,32,71,9,25,24,29,49.2,6,25,31,10,20,2,12,5,82,26,57,8,20,22,26,1.386,3.3,-6,176.5,"N","N",15
"2016",2015-12-09,"Cairns Taipans","217555","Illawarra Hawks","WIN Entertainment Centre","Away",0,82,97,82,97,76,76,108.1,127.8,0.526,0.158,0.194,0.386,0.514,0.092,0.267,0.338,45.6,45.1,40,36,84.6,82.8,"199",49.2,6,25,31,10,20,2,12,5,82,26,57,8,20,22,26,73.4,8,22,30,21,22,10,7,3,97,32,71,9,25,24,29,3.3,1.386,6,176.5,"N","N",-15
"2016",2015-12-06,"Melbourne United","217518","Adelaide 36ers","State Netball and Hockey Centre","Home",1,89,86,89,86,75,75,118.8,114.8,0.56,0.08,0.216,0.209,0.463,0.08,0.356,0.122,47.8,42.7,37.9,31.6,66.7,62.5,"199",63.6,8,29,37,12,14,2,6,2,89,32,67,11,29,14,21,59.2,16,29,45,14,18,3,6,1,86,35,82,6,19,10,16,1.312,3.81,-7,174,"N","N",3
"2016",2015-12-06,"Adelaide 36ers","217518","Melbourne United","State Netball and Hockey Centre","Away",0,86,89,86,89,75,75,114.8,118.8,0.463,0.08,0.356,0.122,0.56,0.08,0.216,0.209,42.7,47.8,31.6,37.9,62.5,66.7,"199",59.2,16,29,45,14,18,3,6,1,86,35,82,6,19,10,16,63.6,8,29,37,12,14,2,6,2,89,32,67,11,29,14,21,3.81,1.312,7,174,"N","N",-3
"2016",2015-12-05,"Townsville Crocodiles","217517","New Zealand Breakers","Townsville Entertainment Centre","Home",0,75,86,75,86,79,79,95.5,109.5,0.45,0.178,0.313,0.171,0.589,0.14,0.222,0.21,41.4,54.8,20,25,66.7,41.9,"199",40.2,10,22,32,14,24,7,14,3,75,29,70,5,25,12,18,57.9,8,28,36,14,20,3,11,5,86,34,62,5,20,13,31,3.1,1.425,5.5,167,"N","N",-11
"2016",2015-12-05,"New Zealand Breakers","217517","Townsville Crocodiles","Townsville Entertainment Centre","Away",1,86,75,86,75,79,79,109.5,95.5,0.589,0.14,0.222,0.21,0.45,0.178,0.313,0.171,54.8,41.4,25,20,41.9,66.7,"199",57.9,8,28,36,14,20,3,11,5,86,34,62,5,20,13,31,40.2,10,22,32,14,24,7,14,3,75,29,70,5,25,12,18,1.425,3.1,-5.5,167,"N","N",11
"2016",2015-12-04,"Cairns Taipans","217516","Sydney Kings","Cairns Convention Centre","Home",1,101,83,101,83,81,81,125.2,102.9,0.519,0.112,0.389,0.256,0.543,0.236,0.294,0.116,47.4,44.9,29.2,41.9,83.3,57.1,"199",75,14,22,36,16,18,11,9,2,101,37,78,7,24,20,24,45,10,24,34,17,22,2,19,2,83,31,69,13,31,8,14,1.518,2.73,-4.5,167,"N","N",18
"2016",2015-12-04,"Sydney Kings","217516","Cairns Taipans","Cairns Convention Centre","Away",0,83,101,83,101,81,81,102.9,125.2,0.543,0.236,0.294,0.116,0.519,0.112,0.389,0.256,44.9,47.4,41.9,29.2,57.1,83.3,"199",45,10,24,34,17,22,2,19,2,83,31,69,13,31,8,14,75,14,22,36,16,18,11,9,2,101,37,78,7,24,20,24,2.73,1.518,4.5,167,"N","N",-18
"2016",2015-12-04,"Perth Wildcats","217515","Adelaide 36ers","Challenge Stadium","Home",1,90,72,90,72,78,78,115.3,92.2,0.439,0.141,0.395,0.338,0.483,0.205,0.154,0.254,39.2,42.4,38.9,33.3,78.1,65.2,"199",74,17,26,43,22,20,9,11,5,90,29,74,7,18,25,32,32.1,4,22,26,11,23,3,16,6,72,25,59,7,21,15,23,1.332,3.65,-6.5,172.5,"N","N",18
"2016",2015-12-04,"Adelaide 36ers","217515","Perth Wildcats","Challenge Stadium","Away",0,72,90,72,90,78,78,92.2,115.3,0.483,0.205,0.154,0.254,0.439,0.141,0.395,0.338,42.4,39.2,33.3,38.9,65.2,78.1,"199",32.1,4,22,26,11,23,3,16,6,72,25,59,7,21,15,23,74,17,26,43,22,20,9,11,5,90,29,74,7,18,25,32,3.65,1.332,6.5,172.5,"N","N",-18
